url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Colour,Bluetooth,Type,Connectivity,Headphone Type,Model Number,Launched,Microphone,Frequency Response Range,Weight (g),Connector Size,Impedance (Ohms),Sensitivity (dB),Cord Length (Metres),Driver Size (mm),Speaker Type,Wired/Wireless,Power Source,Configuration,Features,Memory Card Slot,Impedance,Frequency Response,Height,Width,Depth,Power Output,Driver Type,Bluetooth Version,Compatible Devices,Battery Life (Hrs),Inline Remote,Foldable,Battery,Water Resistant,Built-in Fm Radio,Charging Time (Hrs),Bluetooth Range,other_info
https://gadgets.ndtv.com/sony-ht-ct290-wireless-bluetooth-speaker-12690,https://i.gadgets360cdn.com/products/audio/large/1552567121_832_sony_ht-ct290-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony HT-CT290 Wireless Bluetooth Speaker (Black, 2.1 Channel)",HT-CT290 Wireless Bluetooth Speaker,HT-CT290,"18,980",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Soundbar,Wireless,Battery,2.1 (3 Channel),Bluetooth,No,4 Ohms,,52,90,86,300W,,,"Computer, Laptops",,,,,,,,,"{'USB Ports': '1 USB Ports', 'Technology Used': 'Bravia Sync Technology', 'Subwoofer': '1', 'Subwoofer Height': '342 mm', 'Subwoofer Depth': '36.2 cm', 'Amplifier': 'Bulit In Amplifier', 'Wall Mountable Satellite': 'Yes', 'Subwoofer Width': '170 mm', 'Subwoofer Weight': '6.3 kg'}"
https://gadgets.ndtv.com/philips-htl-1040-94-wireless-bluetooth-speaker-12519,https://i.gadgets360cdn.com/products/audio/large/1552567001_832_philips_htl-1040-94-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,,HTL-1040/94 Wireless Bluetooth Speaker,HTL-1040/94,,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Soundbar,Wireless,Battery,2.1 (3 Channel),Bluetooth,,4 Ohms,150Hz-15000Hz,144,804,159,40W,,,,,,,,,Yes,,,"{'Connector Type': 'USB Connector', 'Remote Control Support': 'Yes', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': '1', 'Maximum Output RMS Per Satellite': '11 W', 'Subwoofer Height': '372 mm', 'Satellite Height': '159 mm', 'Subwoofer Depth': '300 mm', 'Subwoofer Width': '340 mm', 'Maximum Output RMS Subwoofer': '18 W', 'Driver Size': 'Speaker Driver: 133 mm'}"
https://gadgets.ndtv.com/portronics-pure-sound-pro-bt-ii-por-118-wireless-bluetooth-speaker-12652,https://i.gadgets360cdn.com/products/audio/large/1552567095_832_portronics_pure-sound-pro-bt-ii-por-118-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Portronics,,Pure Sound Pro BT II POR-118 Wireless Bluetooth Speaker,Pure Sound Pro BT II POR-118,,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,Yes,4 Ohms,,,,,10W,2s,,"Mobile, Computer, Tablet",,,,Lithium-ion Battery,,Yes,,9 meter,"{'Connector Type': 'USB Connector', 'Headphone Jack': 'Yes', 'USB Ports': '1 USB Ports', 'Battery Capacity': '2000 mAh', 'Controls': 'Remote Control', 'Remote Control Support': 'Yes', 'Outdoor Usage': 'Yes', 'Memory Card Supported': 'SD Card', 'Maximum Output RMS Per Satellite': '5 W', 'Satellite Height': '64 mm'}"
https://gadgets.ndtv.com/philips-mms-8085b-94-wireless-bluetooth-speaker-12563,https://i.gadgets360cdn.com/products/audio/large/1552567032_832_philips_mms-8085b-94-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips MMS-8085B/94 Wireless Bluetooth Speaker (Black),MMS-8085B/94 Wireless Bluetooth Speaker,MMS-8085B/94,"6,499",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Soundbar,Wireless,Battery,2.1 (3 Channel),Bluetooth,Yes,8 Ohms,80Hz,415,28,558,80W,,,"TV, Mobile, Computer, Laptop",,,,,,Yes,,,"{'USB Ports': '1 USB Ports', 'Remote Control Support': 'Yes', 'Subwoofer Height': '31 mm', 'Satellite Height': '16.5 mm', 'Subwoofer Depth': '33 mm', 'Wall Mountable Satellite': 'Yes', 'Subwoofer Width': '17 mm'}"
https://gadgets.ndtv.com/philips-bt3500b-00-wireless-bluetooth-speaker-12463,https://i.gadgets360cdn.com/products/audio/large/1552566960_832_philips_bt3500b-00-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,"Philips BT3500B/00 Wireless Portable Bluetooth Speaker (Black, Stereo Channel)",BT3500B/00 Wireless Bluetooth Speaker,BT3500B/00,"3,999",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,,,,101,201,35,10W,,,,,,,Lithium-ion Polymer,,,,10 meter,"{'Connector Type': 'USB Connector', 'Headphone Jack': 'Yes', 'Signal to Noise Ratio': '62 dB', 'Battery Capacity': '2200 mAh', 'Controls': 'Volume Control', 'Technology Used': 'NFC (Near Field Communication)', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': 'No', 'Amplifier': 'Bulit In Amplifier', 'Bluetooth version': 3.0}"
https://gadgets.ndtv.com/zebronics-square-wireless-bluetooth-speaker-12905,https://i.gadgets360cdn.com/products/audio/large/1552567278_832_zebronics_square-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,,Square Wireless Bluetooth Speaker,Square,,0,0,0,0,0,,Yes,,,,,,,,,,,,,,Home Audio,,Battery,2.1 (3 Channel),Bluetooth,Yes,4 Ohms,,30,,40,60W,1,,,,,,,,Yes,,,"{'Headphone Jack': 'Yes', 'Outdoor Usage': 'Yes', 'Memory Card Supported': 'SD Card', 'Technology Used': 'HDMI Technology', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': 'No', 'Subwoofer Height': '252 mm', 'Subwoofer Depth': '277 mm', 'Wall Mountable Satellite': 'Yes', 'Maximum Output RMS Subwoofer': '15 W', 'Maximum Output RMS Center Satellite': '30 W', 'Tweeter Support': 'Yes', 'Tweeter Diameter': '205 mm'}"
https://gadgets.ndtv.com/jbl-voyager-wireless-bluetooth-speaker-12430,https://i.gadgets360cdn.com/products/audio/large/1552566936_832_jbl_voyager-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,JBL Voyager Wireless Portable Bluetooth Speaker (Black),Voyager Wireless Bluetooth Speaker,Voyager,"12,999",0,0,0,0,0,Silver,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,,20Hz-20000Hz,,,,30W,1,,"Mobile, Computer, Tablet",,,,Lithium-ion Polymer,,,,,"{'Connector Type': '3.5 mm Audio Input', 'Headphone Jack': 'Yes', 'USB Ports': '1 USB Ports', 'Signal to Noise Ratio': '80 dB', 'Battery Capacity': '1000 mAh', 'Outdoor Usage': 'Yes', 'Charging Time': '2.5 hrs', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': '1', 'Amplifier': 'Bulit In Amplifier'}"
https://gadgets.ndtv.com/jbl-pulse-wireless-bluetooth-speaker-12423,https://i.gadgets360cdn.com/products/audio/large/1552566931_832_jbl_pulse-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,,Pulse Wireless Bluetooth Speaker,Pulse,,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,No,,100Hz-20000Hz,,,,12W,,,"Mobile, Computer, Tablet",,,,Lithium-ion Polymer,,,,,"{'Connector Type': 'USB Connector', 'Headphone Jack': 'Yes', 'USB Ports': '1 USB Ports', 'Signal to Noise Ratio': '80 dB', 'Battery Capacity': '4000 mAh', 'Outdoor Usage': 'Yes', 'Charging Time': '3 hrs', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': '1', 'Subwoofer Height': '79 mm', 'Amplifier': 'Bulit In Amplifier', 'Subwoofer Width': '182 mm', 'Subwoofer Weight': '0.51 kg'}"
https://gadgets.ndtv.com/philips-in-htl1030-94-wired-speaker-12533,https://i.gadgets360cdn.com/products/audio/large/1552567012_832_philips_in-htl1030-94-wired-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips IN-HTL1030/94 Wired Speaker (Black),IN-HTL1030/94 Wired Speaker,IN-HTL1030/94,"8,500",0,0,0,0,0,Black,No,,,,,,,,,,,,,,Soundbar,Wired,AC Adapter,2.1 (3 Channel),,No,4 Ohms,70Hz-15000Hz,11,715,92,30W,1,,,,,,,,,,,"{'Connector Type': 'RCA Jack', 'Remote Control Support': 'Yes', 'Power Input': '110-240V, 50 Hz', 'Maximum Output RMS Per Satellite': '20 W', 'Subwoofer Height': '320 mm', 'Subwoofer Depth': '255 mm', 'Subwoofer Width': '225 mm', 'Subwoofer Weight': '4.4 kg', 'Driver Size': 'Speaker Driver: 76 mm'}"
https://gadgets.ndtv.com/philips-mms-4545b-wireless-bluetooth-speaker-12560,https://i.gadgets360cdn.com/products/audio/large/1552567030_832_philips_mms-4545b-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips MMS-4545B Wireless Bluetooth Speaker (Black),MMS-4545B Wireless Bluetooth Speaker,MMS-4545B,"5,590",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,2.1 (3 Channel),Bluetooth,Yes,4 Ohms,35Hz-200Hz,42,22,322,42W,,,"Mobile, Computer, Tablet",,,,,,Yes,,10 meter,"{'Connector Type': 'RCA Jack', 'Controls': 'Volume Control', 'Remote Control Support': 'Yes', 'Memory Card Supported': 'SD Card', 'Maximum Output RMS Per Satellite': '11 W', 'Maximum Output RMS Center Satellite': '20 W'}"
https://gadgets.ndtv.com/philips-spa-8140b-94-wireless-bluetooth-speaker-12618,https://i.gadgets360cdn.com/products/audio/large/1552567071_832_philips_spa-8140b-94-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,,SPA-8140B/94 Wireless Bluetooth Speaker,SPA-8140B/94,,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,4.1 (5 Channel),Bluetooth,Yes,4 Ohms,20Hz-20000Hz,547,237,357,50W,,,,,,,,,Yes,,,"{'Connector Type': 'RCA Jack', 'Signal to Noise Ratio': '60 dB', 'Remote Control Support': 'Yes', 'Power Input': '110-240V, 50 Hz', 'Subwoofer Height': '330 mm', 'Satellite Height': '105 mm', 'Subwoofer Depth': '300 mm', 'Subwoofer Width': '170 mm', 'Cable Length': '1.3 meter', 'Driver Size': 'Speaker Driver: 38 mm'}"
https://gadgets.ndtv.com/portronics-vibe-por-937-wireless-bluetooth-speaker-12679,https://i.gadgets360cdn.com/products/audio/large/1552567115_832_portronics_vibe-por-937-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Portronics,"Portronics Vibe POR-937 Wireless Bluetooth Speaker (Grey, Mono Channel)",Vibe POR-937 Wireless Bluetooth Speaker,Vibe POR-937,"1,699",0,0,0,0,0,Grey,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,No,4 Ohms,20Hz-200Hz,90,180,35,8W,,,"Mobile, Computer, Tablet",,,,Lithium-ion Polymer,,Yes,,10 meter,"{'USB Ports': '1 USB Ports', 'Battery Capacity': '2000 mAh', 'Charging Time': '2 hrs', 'Maximum Output RMS Per Satellite': '4 W', 'Maximum Output RMS Center Satellite': '8 W'}"
https://gadgets.ndtv.com/zebronics-dragon-wireless-bluetooth-speaker-12826,https://i.gadgets360cdn.com/products/audio/large/1552567222_832_zebronics_dragon-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,,Dragon Wireless Bluetooth Speaker,Dragon,,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,5.1 (6 Channel),Bluetooth,Yes,8 Ohms,40Hz-20KHz,,,,125W,,,,,,,,,Yes,,,"{'Connector Type': 'RCA Jack', 'USB Ports': '1 USB Ports', 'Remote Control Support': 'Yes', 'Technology Used': 'Stereo Surround Technology', 'Maximum Output RMS Per Satellite': '125 W', 'Subwoofer Height': '385 mm', 'Subwoofer Depth': '350 mm', 'Subwoofer Width': '235 mm', 'Audio Codec': 'MP3', 'Maximum Output RMS Subwoofer': '75 W', 'Maximum Output RMS Center Satellite': '50 W', 'Chassis Material': 'Wood Chassis'}"
https://gadgets.ndtv.com/zebronics-globe-wireless-bluetooth-speaker-12833,https://i.gadgets360cdn.com/products/audio/large/1552567228_832_zebronics_globe-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics Globe Wireless Portable Bluetooth Speaker (Blue),Globe Wireless Bluetooth Speaker,Globe,714,0,0,0,0,0,Pink,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,2.1 (3 Channel),Bluetooth,Yes,4 Ohms,,75,60,60,3W,,,"Mobile, Computer, Tablet",,,,,,No,,10 meter,"{'Headphone Jack': 'Yes', 'Battery Capacity': '200 mAh', 'Outdoor Usage': 'Yes', 'Charging Time': '2 hrs', 'Memory Card Supported': 'SD Card', 'Wall Mountable Satellite': 'No'}"
https://gadgets.ndtv.com/zebronics-globe-wireless-bluetooth-speaker-12833,https://i.gadgets360cdn.com/products/audio/large/1552567228_832_zebronics_globe-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics Globe Wireless Portable Bluetooth Speaker (Pink),Globe Wireless Bluetooth Speaker,Globe,699,0,0,0,0,0,Pink,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,2.1 (3 Channel),Bluetooth,Yes,4 Ohms,,75,60,60,3W,,,"Mobile, Computer, Tablet",,,,,,No,,10 meter,"{'Headphone Jack': 'Yes', 'Battery Capacity': '200 mAh', 'Outdoor Usage': 'Yes', 'Charging Time': '2 hrs', 'Memory Card Supported': 'SD Card', 'Wall Mountable Satellite': 'No'}"
https://gadgets.ndtv.com/zebronics-globe-wireless-bluetooth-speaker-12833,https://i.gadgets360cdn.com/products/audio/large/1552567228_832_zebronics_globe-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics Globe Wireless Portable Bluetooth Speaker (Black),Globe Wireless Bluetooth Speaker,Globe,690,0,0,0,0,0,Pink,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,2.1 (3 Channel),Bluetooth,Yes,4 Ohms,,75,60,60,3W,,,"Mobile, Computer, Tablet",,,,,,No,,10 meter,"{'Headphone Jack': 'Yes', 'Battery Capacity': '200 mAh', 'Outdoor Usage': 'Yes', 'Charging Time': '2 hrs', 'Memory Card Supported': 'SD Card', 'Wall Mountable Satellite': 'No'}"
https://gadgets.ndtv.com/zebronics-delight-wireless-bluetooth-speaker-12821,https://i.gadgets360cdn.com/products/audio/large/1552567218_832_zebronics_delight-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics Delight Wireless Portable Bluetooth Speaker (Black),Delight Wireless Bluetooth Speaker,Delight,845,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,Yes,3 Ohms,100Hz-20KHz,79,118,39,,,,"Mobile, Computer, Tablet",,,,Rechargeable battery,,Yes,,,"{'USB Ports': '1 USB Ports', 'Signal to Noise Ratio': '63 dB', 'Controls': 'Volume Control', 'Remote Control Support': 'Yes', 'Charging Time': '1 hrs', 'Memory Card Supported': 'SD Card'}"
https://gadgets.ndtv.com/philips-spa-4040b-94-wired-speaker-12597,https://i.gadgets360cdn.com/products/audio/large/1552567055_832_philips_spa-4040b-94-wired-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SPA-4040B/94 Wired Speaker (Black),SPA-4040B/94 Wired Speaker,SPA-4040B/94,"4,990",0,0,0,0,0,Black,No,,,,,,,,,,,,,,Home Audio,Wired,AC Adapter,5.1 (6 Channel),,Yes,4 Ohms,40Hz-150Hz,30,332,40,45W,,,,,,,,,Yes,,,"{'Connector Type': 'USB Connector', 'Signal to Noise Ratio': '60 dB', 'Remote Control Support': 'Yes', 'Memory Card Supported': 'SD Card', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': '1', 'Amplifier': 'Bulit In Amplifier', 'Sensitivity': '85 dB'}"
https://gadgets.ndtv.com/philips-mms-2160b-94-wireless-bluetooth-speaker-12552,https://i.gadgets360cdn.com/products/audio/large/1552567025_832_philips_mms-2160b-94-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,,MMS-2160B/94 Wireless Bluetooth Speaker,MMS-2160B/94,,0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Tower,Wireless,Battery,2.1 (3 Channel),Bluetooth,No,3 Ohms,30Hz,415,558,280,60W,,,,,,,,,Yes,,,"{'Headphone Jack': 'No', 'USB Ports': '1 USB Ports', 'Power Input': '110-240V, 50 Hz', 'Subwoofer': '1', 'Subwoofer Height': '312 mm', 'Satellite Height': '434 mm', 'Subwoofer Depth': '335 mm', 'Wall Mountable Satellite': 'Yes', 'Subwoofer Width': '170 mm'}"
https://gadgets.ndtv.com/sony-srs-xb-20-wireless-bluetooth-speaker-12735,https://i.gadgets360cdn.com/products/audio/large/1552567156_832_sony_srs-xb-20-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,Sony SRS XB-20 Wireless Portable Bluetooth Speaker (Blue),SRS XB-20 Wireless Bluetooth Speaker,SRS XB-20,"8,490",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20000Hz,60,220,100,20W,,,,,,,Lithium-ion Battery,,,,10 meter,"{'Battery Capacity': '2100 mAh', 'Controls': 'Volume Control', 'Charging Time': '4 hrs', 'Technology Used': 'NFC (Near Field Communication)', 'Amplifier': 'S-Master Amplifier', 'Audio Codec': 'SBC / AAC / LDAC'}"
https://gadgets.ndtv.com/sony-srs-xb-20-wireless-bluetooth-speaker-12735,https://i.gadgets360cdn.com/products/audio/large/1552567156_832_sony_srs-xb-20-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,Sony SRS XB-20 Wireless Portable Bluetooth Speaker (Grey),SRS XB-20 Wireless Bluetooth Speaker,SRS XB-20,"15,999",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20000Hz,60,220,100,20W,,,,,,,Lithium-ion Battery,,,,10 meter,"{'Battery Capacity': '2100 mAh', 'Controls': 'Volume Control', 'Charging Time': '4 hrs', 'Technology Used': 'NFC (Near Field Communication)', 'Amplifier': 'S-Master Amplifier', 'Audio Codec': 'SBC / AAC / LDAC'}"
https://gadgets.ndtv.com/portronics-sound-cake-por-781-wireless-bluetooth-speaker-12662,https://i.gadgets360cdn.com/products/audio/large/1552567103_832_portronics_sound-cake-por-781-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Portronics,"Portronics Sound Cake POR-781 Wireless Bluetooth Speaker (Black, Stereo Channel)",Sound Cake POR-781 Wireless Bluetooth Speaker,Sound Cake POR-781,"2,790",9,4,8,23,57,Black,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20000Hz,60,120,120,10W,,,"Mobile, Computer, Tablet",,,,Lithium-ion Battery,,,,10 meter,"{'Total Ratings': '53', 'USB Ports': '1 USB Ports', 'Battery Capacity': '2600 mAh', 'Charging Time': '4 hrs', 'Power Input': '110-240V, 50 Hz'}"
https://gadgets.ndtv.com/sony-srs-xb-20-wireless-bluetooth-speaker-12735,https://i.gadgets360cdn.com/products/audio/large/1552567156_832_sony_srs-xb-20-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,Sony SRS XB-20 Wireless Portable Bluetooth Speaker (Green),SRS XB-20 Wireless Bluetooth Speaker,SRS XB-20,"6,890",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20000Hz,60,220,100,20W,,,,,,,Lithium-ion Battery,,,,10 meter,"{'Battery Capacity': '2100 mAh', 'Controls': 'Volume Control', 'Charging Time': '4 hrs', 'Technology Used': 'NFC (Near Field Communication)', 'Amplifier': 'S-Master Amplifier', 'Audio Codec': 'SBC / AAC / LDAC'}"
https://gadgets.ndtv.com/portronics-por-102-wireless-bluetooth-speaker-12643,https://i.gadgets360cdn.com/products/audio/large/1552567088_832_portronics_por-102-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Portronics,"Portronics POR-102 Wireless Bluetooth Speaker (Black, Mono Channel)",POR-102 Wireless Bluetooth Speaker,POR-102,"1,499",0,0,0,0,0,Black,No,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Mono (1 Channel),Bluetooth,Yes,4 Ohms,,,,,2W,2s,,"Mobile, Computer, Tablet",,,,Lithium-ion Battery,,Yes,,,"{'Connector Type': 'USB Connector', 'Headphone Jack': 'Yes', 'USB Ports': '1 USB Ports', 'Battery Capacity': '1000 mAh', 'Outdoor Usage': 'Yes', 'Memory Card Supported': 'SD Card', 'Maximum Output RMS Per Satellite': '1 W', 'Satellite Height': '59 mm'}"
https://gadgets.ndtv.com/sony-srs-xb-20-wireless-bluetooth-speaker-12735,https://i.gadgets360cdn.com/products/audio/large/1552567156_832_sony_srs-xb-20-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,Sony SRS XB-20 Wireless Portable Bluetooth Speaker (Red),SRS XB-20 Wireless Bluetooth Speaker,SRS XB-20,"7,985",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20000Hz,60,220,100,20W,,,,,,,Lithium-ion Battery,,,,10 meter,"{'Battery Capacity': '2100 mAh', 'Controls': 'Volume Control', 'Charging Time': '4 hrs', 'Technology Used': 'NFC (Near Field Communication)', 'Amplifier': 'S-Master Amplifier', 'Audio Codec': 'SBC / AAC / LDAC'}"
https://gadgets.ndtv.com/portronics-bounce-por-952-wireless-bluetooth-speaker-12627,https://i.gadgets360cdn.com/products/audio/large/1552567077_832_portronics_bounce-por-952-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Portronics,"Portronics Bounce POR-952 Wireless Bluetooth Speaker (Blue, Stereo Channel)",Bounce POR-952 Wireless Bluetooth Speaker,Bounce POR-952,999,0,0,0,0,0,Blue,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20KHz,65,70,70,5W,,,"Mobile, Computer, Tablet",,,,Lithium-ion Polymer,,Yes,,10 meter,"{'USB Ports': '1 USB Ports', 'Battery Capacity': '800 mAh', 'Charging Time': '3 hrs', 'Chassis Material': 'Silicon Chassis'}"
https://gadgets.ndtv.com/philips-spa-8180b-94-wireless-bluetooth-speaker-12620,https://i.gadgets360cdn.com/products/audio/large/1552567073_832_philips_spa-8180b-94-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Philips,Philips SPA-8180B/94 Wireless Bluetooth Speaker (Black),SPA-8180B/94 Wireless Bluetooth Speaker,SPA-8180B/94,"7,959",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Home Audio,Wireless,Battery,4.1 (5 Channel),Bluetooth,Yes,4 Ohms,40Hz-150Hz,42,287,535,80W,,,"TV, Mobile, Computer, Laptop",,,,,,Yes,,10 meter,"{'Headphone Jack': 'Yes', 'USB Ports': '1 USB Ports', 'Remote Control Support': 'Yes', 'Memory Card Supported': 'SD Card', 'Subwoofer': '1'}"
https://gadgets.ndtv.com/sony-srs-xb-20-wireless-bluetooth-speaker-12735,https://i.gadgets360cdn.com/products/audio/large/1552567156_832_sony_srs-xb-20-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,Sony SRS XB-20 Wireless Portable Bluetooth Speaker (Black),SRS XB-20 Wireless Bluetooth Speaker,SRS XB-20,"5,490",0,0,0,0,0,Black,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 Ohms,20Hz-20000Hz,60,220,100,20W,,,,,,,Lithium-ion Battery,,,,10 meter,"{'Battery Capacity': '2100 mAh', 'Controls': 'Volume Control', 'Charging Time': '4 hrs', 'Technology Used': 'NFC (Near Field Communication)', 'Amplifier': 'S-Master Amplifier', 'Audio Codec': 'SBC / AAC / LDAC'}"
https://gadgets.ndtv.com/zebronics-bt346-wired-speaker-12795,https://i.gadgets360cdn.com/products/audio/large/1552567198_832_zebronics_bt346-wired-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Zebronics,Zebronics BT346 Wired Speaker (Black),BT346 Wired Speaker,BT346,"2,199",0,0,0,0,0,Black,No,,,,,,,,,,,,,,Home Audio,Wired,AC Adapter,2.1 (3 Channel),,No,4 Ohms,40Hz-20KHz,340,320,360,40W,,,"TV, Mobile, Computer, Laptop",,,,,,Yes,,,"{'USB Ports': '1 USB Ports', 'Signal to Noise Ratio': '80 dB', 'Remote Control Support': 'Yes', 'Outdoor Usage': 'No', 'Memory Card Supported': 'SD Card', 'Subwoofer': '1', 'Wall Mountable Satellite': 'No'}"
https://gadgets.ndtv.com/jbl-pulse-2-wireless-bluetooth-speaker-12421,https://i.gadgets360cdn.com/products/audio/large/1552566930_832_jbl_pulse-2-wireless-bluetooth-speaker.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,JBL,"JBL Pulse 2 Wireless Portable Bluetooth Speaker (Silver, Stereo Channel)",Pulse 2 Wireless Bluetooth Speaker,Pulse 2,"11,850",0,0,0,0,0,Silver,Yes,,,,,,,,,,,,,,Mobile or Tablet or Laptop,Wireless,Battery,Stereo (2 Channel),Bluetooth,No,4 ohms,85Hz-20000Hz,,,,16W,2s,,"Mobile, Computer, Tablet",,,,Lithium-ion Battery,,,,,"{'Connector Type': 'USB Connector', 'Signal to Noise Ratio': '80 dB', 'Battery Capacity': '6000 mAh', 'Outdoor Usage': 'Yes', 'Charging Time': '5 hrs', 'Technology Used': 'JBL Connect Technology', 'Maximum Output RMS Per Satellite': '8 W', 'Satellite Height': '84.2 mm'}"
